Mineral,Reference,Analysis Type,Location,Site,Section,Img. Ref. No.,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,CoO_pct,ZnO_pct,Total_pct,Sumox,Cr_apfu,Ti_apfu,V_apfu,Al_apfu,Fe2_apfu,Fe3_apfu,Mn_apfu,Mg_apfu,Co_apfu,Zn_apfu,Ni_apfu,Tot_cat,Mgno,Fe3no
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,north of 17,olivine,,3.80864,4.767058,,,,5.132197,0.58,25.958679,0.36,56.639653,,,,97.246228,1.457602304,0.937402761,0.176346875,0.017502447,0.256611814,0.915129034,0.416119102,0.013926769,0.259324004,,,,2.992362806,0.220804065,0.258437612
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,12,,,3.436821,0.372733,0.57749,,0.346805,45.974222,1,0.381442,0.26,46.607304,,,,98.956816,2.123112462,0.009456669,1.084538277,0.020717475,0.013774952,1.931220608,-0.236335474,0.006905375,0.160655558,,,,2.990933441,0.076799746,1.109015493
spinel,This Study,EDS,Norilsk,Chibacheka River Intrusion,UK35 89.2,17,,,2.080181,5.07113,0.324205,,,5.337485,0.58,23.587553,0.46,59.60519,,,,97.045743,1.421570106,0.873368036,0.188049369,0.017946077,0.279899239,1.036914825,0.432518395,0.018246369,0.145226103,,,,2.992168413,0.122850076,0.27274707
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,17,pyroxene,,9.61033,16.450022,0.169878,,0.098728,2.085595,,37.423303,,31.82142,,,,97.659275,1.861318722,1.058288451,0.056119362,,0.69344336,0.54369544,0.136053062,,0.512423922,,,,3.000023597,0.485195083,0.072070215
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,18,pyroxene,,9.512098,16.159514,0.169878,,0.07052,2.169019,,37.571279,,31.98227,,,,97.634578,1.85775906,1.064508854,0.058475974,,0.68250237,0.550317972,0.136060366,,0.508158002,,,,3.000023538,0.480084588,0.072254484
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,19,pyroxene,,9.004568,15.578498,0.191113,,,2.052226,,38.311163,,33.108217,,,,98.245784,1.852493283,1.088557515,0.055484546,,0.659833251,0.57307257,0.140663754,,0.482411977,,,,3.000023613,0.457052619,0.074462517
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,20,pyroxene,,8.153227,13.454157,0.148643,,,3.487116,,37.142147,,36.16436,,,,98.54965,1.818258434,1.075211945,0.09605374,,0.580585436,0.651027351,0.152117738,,0.445026389,,,,3.000022599,0.406026067,0.084139867
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,21,pyroxene,,6.335941,8.025287,0.191113,,,7.357981,,32.436488,,42.504517,,,,96.851327,1.692695149,1.008643659,0.217712522,,0.372003546,0.846225012,0.183947309,,0.37148751,,,,3.000019557,0.305069959,0.117568678
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,21,pyroxene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,23,pyroxene,,3.929266,5.755692,0.127409,,,6.907492,,24.934071,0.551199,53.227826,,,,95.432954,1.486629629,0.882821892,0.232713245,,0.303780588,0.949492799,0.347990213,0.02090704,0.262313406,,,,3.000019182,0.216464815,0.226763893
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,52,pyroxene,0.083096,2.906361,4.374714,0.081054,,0.020103,6.162002,0.78,23.832454,0.368038,58.469198,0.218531,,,97.295552,1.443930158,0.868770894,0.213736721,0.023760645,0.23772165,1.007831605,0.415561667,0.014372535,0.199763073,,,0.008104952,2.989623743,0.165422287,0.27302685
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,62,pyroxene,0.072709,7.931944,11.30379,0.081054,,0.040207,5.131601,0.85,35.223041,0.337368,38.351654,0.171024,,,99.494393,1.810151977,1.024222933,0.141984631,0.020654453,0.489975425,0.705728495,0.157962568,0.010509347,0.434887016,,,0.00505971,2.990984578,0.381273981,0.094466128
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,63,pyroxene,0.20774,7.730113,11.48974,0.081054,0.075117,0.030155,5.162207,0.68,35.172008,0.3297,38.372351,0.095013,,,99.425201,1.806932841,1.024561043,0.14308592,0.016553,0.49892291,0.716785154,0.155190066,0.010288779,0.424576226,,,0.002815948,2.992779046,0.371991057,0.092448006
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,64,pyroxene,0.010387,8.527344,13.68199,0.040527,0.010731,0.020103,3.662515,0.68,37.294984,0.176351,35.360929,0.294541,,,99.760404,1.862532106,1.053972657,0.098487052,0.016058869,0.576382462,0.641336867,0.138567791,0.005339014,0.454382772,,,0.008468872,2.992996356,0.4146889,0.078334556
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,65,pyroxene,0.031161,8.053042,12.85011,0.050659,,0.010052,3.89716,0.82,35.600686,0.230024,36.157766,0.076011,,,97.77667,1.80811025,1.036373131,0.107951038,0.019947973,0.557631365,0.670215328,0.147725757,0.007173567,0.442025065,,,0.002251309,2.991294533,0.397418641,0.08481552
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,70,pyroxene,,9.687871,16.138485,0.121582,0.032193,0.070362,2.20363,0.52,38.387093,0.283696,32.390901,0.095013,,,99.930825,1.904031568,1.06119151,0.057965292,0.012012655,0.665049353,0.550179429,0.132324893,0.008401677,0.504970542,,,0.002672345,2.994767695,0.478577033,0.071197316
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,71,pyroxene,0.072709,7.891578,13.740711,0.091186,0.010731,0.030155,3.244233,0.54,37.407257,0.268361,36.385433,0.009501,,,99.691857,1.844767376,1.067325635,0.088079314,0.012875437,0.584430473,0.663897395,0.144747418,0.008202849,0.424555122,,,0.000275811,2.994389452,0.390053875,0.080571741
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,72,pyroxene,0.072709,8.809907,16.666974,0.131713,0.010731,,1.754742,0.6,38.18296,0.42171,32.804842,0.123517,,,99.579806,1.896172744,1.059923154,0.04634884,0.013918203,0.689674414,0.578777653,0.128152042,0.012540732,0.461110769,,,0.003488449,2.993934258,0.443423313,0.068247673
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,73,pyroxene,0.010387,10.364003,17.82182,0.141845,,0.010052,1.662924,0.55,38.336059,0.176351,30.49712,0.028504,,,99.599066,1.934363761,1.04316259,0.043056403,0.012506459,0.72290156,0.513982389,0.121270409,0.005140752,0.531742317,,,0.000789135,2.994552016,0.508491684,0.064254855
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,74,pyroxene,0.051935,7.84112,12.713094,0.050659,0.010731,0.020103,3.927766,0.85,36.16205,0.299031,38.010153,0.123517,,,100.06016,1.830981285,1.039565417,0.107439801,0.020419487,0.544794368,0.683639661,0.157390973,0.009209143,0.42501674,,,0.003612654,2.991088246,0.383362004,0.09036366
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,75,pyroxene,0.072709,7.921853,12.302047,0.091186,,0.020103,4.111402,0.86,36.00895,0.368038,37.792834,0.218531,,,99.767653,1.821331347,1.040648786,0.113058827,0.020769178,0.529972917,0.677849944,0.159147762,0.011394378,0.431667804,,,0.006425511,2.990935107,0.389058945,0.092005186
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,76,pyroxene,0.072709,6.367757,7.115026,0.040527,0.032193,,8.396238,0.78,30.293244,0.345035,45.761202,0.123517,,,99.32745,1.70883627,0.933099628,0.246086496,0.020077238,0.326694103,0.874806916,0.205387461,0.011385434,0.369826366,,,0.003870881,2.991234523,0.297136812,0.140178882
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,77,pyroxene,0.051935,6.51913,7.5065,0.101318,,0.010052,8.130987,0.7,30.997501,0.283696,45.098896,0.199528,,,99.599541,1.722504269,0.947216081,0.236421221,0.017875062,0.34193412,0.857606385,0.200041467,0.009287093,0.375613485,,,0.006203362,2.992198275,0.304579495,0.134328892
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,78,pyroxene,0.031161,6.478763,7.917547,0.131713,,,7.580079,0.77,31.21184,0.222356,44.467636,0.380053,,,99.191148,1.719248348,0.95557206,0.220820105,0.019699805,0.361341041,0.84123799,0.199603561,0.007292848,0.373994589,,,0.011838294,2.991400292,0.307755565,0.131619761
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,79,pyroxene,0.051935,9.506223,15.678504,0.141845,0.032193,0.050259,2.652518,0.73,37.417464,0.230024,33.436102,0.199528,,,100.126594,1.89636002,1.038571128,0.070055308,0.016932141,0.648707751,0.571714943,0.136652504,0.006839735,0.497506831,,,0.005634646,2.992614987,0.465298073,0.074921954
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,80,pyroxene,,8.567711,13.730924,0.070923,,0.050259,3.529889,0.78,37.019406,0.230024,35.733476,,,,99.71261,1.858504738,1.048451777,0.095126358,0.018460385,0.579697393,0.643315773,0.142391927,0.006979051,0.457523049,,,,2.991945713,0.415613112,0.080422831
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,81,pyroxene,0.041548,5.954004,7.682663,0.11145,0.010731,,7.529069,0.82,30.742335,0.345035,45.574929,0.038005,,,98.849769,1.700459481,0.951597406,0.221757586,0.021210816,0.354495521,0.876201707,0.20533781,0.011441521,0.347499893,,,0.0011969,2.990739161,0.283974372,0.135856579
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,96,pyroxene,0.031161,6.51913,8.240512,0.060791,,0.030155,8.641086,0.97,30.39531,0.3297,44.281362,0.199528,,,99.698736,1.75536845,0.91142508,0.246549164,0.024305987,0.368341934,0.878000081,0.175502625,0.010591015,0.368581212,,,0.006087222,2.989384321,0.295673627,0.120598012
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,97,pyroxene,,6.498947,8.201365,0.091186,,,8.753308,0.96,30.150351,0.314366,43.701845,0.009501,,,98.680868,1.745710816,0.909081367,0.251132779,0.024188489,0.368620169,0.887843748,0.168650444,0.010154304,0.369472853,,,0.000291461,2.989435615,0.293858247,0.116604012
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,109,pyroxene,0.041548,6.266841,7.839252,0.101318,,0.010052,8.25341,0.95,30.201384,0.36037,43.981255,0.123517,,,98.128948,1.716618743,0.926052656,0.24080365,0.024342186,0.35831586,0.87953273,0.182315373,0.011837546,0.362315294,,,0.003853332,2.989368627,0.291754939,0.124304476
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,110,pyroxene,0.072709,5.641166,7.252042,0.040527,,,8.233006,0.91,30.027872,0.3297,46.102704,0.133019,,,98.742746,1.698627599,0.930484336,0.242752522,0.023564218,0.334986566,0.914217945,0.198968396,0.010944796,0.329596465,,,0.004193717,2.98970896,0.26498846,0.135866605
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,111,pyroxene,0.041548,6.196201,7.90776,0.070923,0.042924,,8.202401,0.87,31.650724,0.437045,43.950209,0.209029,,,99.578763,1.746956139,0.953639726,0.23515948,0.021905192,0.355170376,0.877694357,0.174340943,0.014106883,0.352010273,,,0.006407788,2.990435018,0.286255955,0.117547666
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,112,pyroxene,,8.658534,12.243326,0.091186,,0.010052,4.590896,0.81,36.437628,0.038337,36.250903,0.247035,,,99.377897,1.840136394,1.042276076,0.124954222,0.019361759,0.522053072,0.662912758,0.144640031,0.001174776,0.466988508,,,0.00718939,2.991550592,0.413300278,0.084635833
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,113,pyroxene,0.186966,6.004461,7.232468,1.256344,0.032193,0.231189,8.212602,0.85,28.854111,0.184019,44.374499,0.14252,,,97.561374,1.658921709,0.915512955,0.247946728,0.02253735,0.342078585,0.893365845,0.198641337,0.006254948,0.359219562,,,0.004600802,2.990158112,0.28678249,0.136407672
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,33,silicate,0.020577,1.777569,3.673228,0.080979,0.05199,,6.349523,,17.792528,0.42,67.198894,0.103537,,,97.468824,1.315894217,0.711703934,0.241670487,,0.219024231,1.085393622,0.585949819,0.017997626,0.134065592,,,0.004213647,3.000018958,0.109938562,0.386337657
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,34,silicate,0.020577,1.887418,3.644531,0.111346,0.025995,,6.581331,,19.867815,0.56,64.906394,0.26747,,,97.872877,1.355741798,0.771357681,0.243130948,,0.210925904,1.071107565,0.531473441,0.023291526,0.138166561,,,0.010565296,3.000018922,0.114255782,0.351095606
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,35,silicate,,1.800914,2.560103,0.169878,,,6.240102,,17.683213,0.470816,68.937474,,,,97.862499,1.285859617,0.723852881,0.243053359,,0.156217304,1.083408082,0.633842021,0.020646411,0.138998866,,,,3.000018924,0.113709159,0.418678189
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,36,silicate,,1.915517,2.560103,0.148643,,,5.822983,,18.852229,0.447849,68.21365,,,,97.960974,1.292990703,0.767449824,0.225555601,,0.155355736,1.05899585,0.6261026,0.019530938,0.147028812,,,,3.000019361,0.121911945,0.4042219
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,37,silicate,,1.899145,2.541946,0.148643,,,5.923091,,19.236968,0.470816,67.543443,,,,97.764054,1.299262649,0.779331725,0.228325778,,0.153509276,1.06282389,0.610526735,0.020433425,0.145068464,,,,3.000019292,0.12010049,0.395580859
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,38,silicate,,1.882773,2.523789,0.169878,,,6.039885,,17.106104,0.516749,69.205556,,,,97.444735,1.268120244,0.71002454,0.238545775,,0.156155708,1.068218361,0.656747237,0.022977677,0.147349738,,,,3.000019036,0.121218826,0.431239992
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,39,silicate,,1.964633,2.6872,0.212348,,,5.923091,,19.251766,0.401916,66.337071,,,,96.778025,1.295259158,0.782341898,0.229031506,,0.162782823,1.060999734,0.596831541,0.017497078,0.150534694,,,,3.000019274,0.124251272,0.387061265
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,56,silicate,,1.84675,1.928006,0.060791,0.021462,,6.417052,0.71,15.677366,0.345035,69.01435,0.266037,,,96.28685,1.253344321,0.658393275,0.256429896,0.024917116,0.12069888,1.100435624,0.65511711,0.015523143,0.146234401,,,0.011367245,2.989116689,0.117300006,0.456779304
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,66,silicate,0.010387,7.669564,9.238769,0.060791,,0.06031,6.855738,0.86,33.365436,0.191686,40.938787,0.123517,,,99.374986,1.776166668,0.988771125,0.193318756,0.0212973,0.408127303,0.769603705,0.171226899,0.006085462,0.428547338,,,0.003724145,2.990702032,0.357673885,0.109192101
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,67,silicate,0.062322,7.094347,7.007371,0.101318,,0.030155,8.35543,0.92,29.150103,0.291363,46.257932,0.256536,,,99.526877,1.697810419,0.903719359,0.246480806,0.023834632,0.323840509,0.830397562,0.228848131,0.009676808,0.414700991,,,0.008091755,2.989590553,0.3330668,0.157131883
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,94,silicate,,2.5027,3.670062,0.121582,0.032193,,6.121194,0.95,21.321626,0.406375,62.101532,0.104515,,,97.331779,1.390815573,0.806925542,0.220429692,0.030044424,0.207047081,1.041997681,0.481342283,0.016475718,0.178587513,,,0.004024321,2.986874256,0.146313026,0.321900277
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,95,silicate,,2.250412,3.493899,0.060791,0.032193,,5.702913,0.89,20.729642,0.437045,64.274723,0.14252,,,98.014138,1.368675568,0.797212269,0.208689081,0.028602191,0.200297297,1.041588402,0.524351639,0.018005805,0.163182417,,,0.005576464,2.987505564,0.135446854,0.344546294
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,25,sulphide,,3.323504,5.410714,0.127409,,,4.905321,,22.522051,0.482299,60.69393,,,,97.465227,1.399231848,0.847229253,0.175582507,,0.303410184,0.920414303,0.498216159,0.0194363,0.235731905,,,,3.00002061,0.203894545,0.302158758
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,26,sulphide,,3.487224,5.210989,0.127409,,,5.63945,,23.646674,0.516749,59.246283,,,,97.874777,1.435232741,0.867222262,0.196796746,,0.284880734,0.93535444,0.454323592,0.020302252,0.241140054,,,,3.00002008,0.204964881,0.28281628
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,29,sulphide,,2.684998,5.683065,0.169878,,,4.488201,,20.997891,0.562682,63.02625,,,,97.612966,1.369231247,0.80720076,0.164171963,,0.325664994,0.946383243,0.538811215,0.023172512,0.194616208,,,,3.000020896,0.170566434,0.322317783
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,30,sulphide,,2.766858,5.102049,0.148643,,,4.988744,,19.695696,0.551199,63.589223,,,,96.842413,1.343771346,0.771487054,0.185938506,,0.297909605,0.958459423,0.55874668,0.023129697,0.204349385,,,,3.000020352,0.175737734,0.343180276
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,31,sulphide,,2.930578,5.210989,0.148643,,,4.871951,,21.427023,0.528232,62.114768,,,,97.232185,1.372720437,0.821603769,0.177756016,,0.297853916,0.94418091,0.52505084,0.02169849,0.211876615,,,,3.000020556,0.183275149,0.319275231
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,32,sulphide,,3.143413,5.93726,0.106174,,,4.538256,,21.530607,0.562682,61.243499,,,,97.061891,1.383906517,0.818902517,0.16424257,,0.336623607,0.915888473,0.516009631,0.022926786,0.225427311,,,,3.000020894,0.197515284,0.308703915
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,50,sulphide,,2.324816,2.487476,0.169878,,,5.789613,,21.397428,0.562682,62.798379,,,,95.530272,1.310425679,0.859472263,0.221279222,,0.148940141,1.020995757,0.549048621,0.024212383,0.176071082,,,,3.000019468,0.147085422,0.352528
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,51,sulphide,0.020774,2.341235,2.730526,0.070923,,,5.845741,0.76,21.535965,0.398707,62.846626,0.114016,,,96.664513,1.351060679,0.83901972,0.21670464,0.024742783,0.15857573,1.040573883,0.51643578,0.016640482,0.171981604,,,0.004519335,2.989193957,0.141834007,0.34109982
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,51,sulphide,,3.356248,5.083892,0.191113,,,5.572711,,22.374074,0.470816,60.238189,,,,97.287043,1.405526413,0.837893353,0.198577942,,0.283806646,0.942701088,0.481164152,0.018888571,0.236988283,,,,3.000020036,0.200890411,0.300190226
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,55,sulphide,0.031161,2.169679,2.16289,0.070923,0.010731,0.010052,5.764125,0.85,20.647989,0.375705,64.968075,0.190027,,,97.251356,1.327076074,0.818963653,0.217540973,0.028172989,0.127880366,1.051017654,0.558225248,0.015963865,0.162260013,,,0.00766837,2.987693131,0.133736916,0.370896716
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,69,sulphide,,2.179771,2.77946,0.101318,,0.010052,7.01897,0.74,11.247694,0.521387,71.736014,0.057008,,,96.391672,1.230847274,0.480996605,0.285609542,0.026444622,0.177182782,1.101664492,0.714423863,0.023885973,0.175759393,,,0.002480363,2.988447635,0.137588936,0.520488249
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,84,sulphide,0.031161,3.088009,5.020645,0.091186,0.021462,0.030155,6.223214,0.82,16.687821,0.483049,64.740407,0.133019,,,97.370129,1.360828638,0.645474187,0.229041822,0.026504537,0.289481844,0.996803459,0.550656752,0.020015878,0.225209631,,,0.005234724,2.988422835,0.184293959,0.370659675
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,85,sulphide,0.031161,2.76508,4.404074,0.131713,,,5.641701,0.86,14.197406,0.483049,68.020891,0.171024,,,96.7061,1.286347183,0.580942954,0.219662216,0.029406956,0.268634424,0.998250008,0.648627136,0.021174828,0.213334622,,,0.00712004,2.987153184,0.17607901,0.432936311
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,86,sulphide,0.062322,3.178833,5.030431,0.212768,0.010731,,4.876552,0.64,21.270593,0.398707,61.615151,0.171024,,,97.467112,1.385968163,0.807809637,0.176223207,0.020311245,0.284785058,0.939729231,0.511817551,0.016221369,0.227628324,,,0.006608264,2.991133885,0.194994518,0.31900626
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,87,sulphide,0.051935,3.370572,4.94235,0.101318,0.021462,,5.539681,0.67,22.893445,0.45238,59.524748,0.190027,,,97.757917,1.431079626,0.842034795,0.19387618,0.020593057,0.270978575,0.949347942,0.455493631,0.017824875,0.233750017,,,0.007111072,2.991010144,0.197574525,0.290399489
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,87,sulphide,0.051935,3.370572,4.94235,0.101318,0.021462,,5.539681,0.67,22.893445,0.45238,59.524748,0.190027,,,97.757917,1.431079626,0.842034795,0.19387618,0.020593057,0.270978575,0.949347942,0.455493631,0.017824875,0.233750017,,,0.007111072,2.991010144,0.197574525,0.290399489
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,103,sulphide,0.010387,3.350389,5.353397,0.030395,,,5.906953,0.63,22.526007,0.475382,59.152201,0.266037,,,97.701147,1.445840081,0.820061912,0.204619374,0.019165939,0.290518938,0.959423858,0.439472158,0.018539985,0.229978277,,,0.009853837,2.991634277,0.1933562,0.283520728
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,104,sulphide,0.020774,2.684347,4.198551,0.11145,,0.020103,6.059982,0.92,18.035095,0.444712,64.01601,0.294541,,,96.805566,1.350752581,0.702789582,0.224697905,0.029958622,0.24388713,1.017821295,0.540283992,0.018564786,0.197230779,,,0.011677598,2.986911689,0.162322902,0.363347861
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,28_traverse_3-1,sulphide,,1.981005,4.847854,0.169878,,,4.554941,,17.1357,0.505266,67.891951,,,,97.086594,1.284667084,0.702091863,0.177580655,,0.296090308,1.002362307,0.646677078,0.022177694,0.153040655,,,,3.00002056,0.13245652,0.393150404
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,28_traverse_3-2,sulphide,,3.077925,5.574124,,,,5.239016,,22.107716,0.528232,61.109458,,,,97.636472,1.407511231,0.826750934,0.186423798,,0.310734885,0.948232532,0.489686924,0.021162148,0.217029118,,,,3.000020339,0.186249258,0.300943416
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,28_traverse_3-3,sulphide,,3.110669,5.701222,,,,4.888636,,22.196502,0.551199,61.216691,,,,97.664919,1.402755372,0.832885467,0.174545741,,0.318897613,0.932307034,0.499146074,0.022157124,0.220081583,,,,3.000020636,0.190978616,0.302342516
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,28_traverse_3-4,sulphide,,2.897834,6.300395,0.169878,,,4.338039,,21.190261,0.585649,62.141577,,,,97.623631,1.385123577,0.805249513,0.156858633,,0.356898328,0.925383799,0.524155972,0.023841621,0.207633212,,,,3.000021079,0.183256924,0.31083128
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,28_traverse_3-5,sulphide,,1.899145,4.720757,,,,4.905321,,10.950274,,73.508284,,,,95.983781,1.19283728,0.483199492,0.205963244,,0.310524377,1.04795172,0.794369494,,0.158011524,,,,3.000019851,0.131025157,0.500203271
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,,,0.050484,9.443577,14.988785,0.160624,,0.029728,2.874151,,37.548265,0.317535,33.079542,,,,98.492691,1.853411933,1.066352045,0.077667821,,0.634541063,0.562326427,0.143794308,0.009660655,0.505680739,,,,3.000023058,0.473480661,0.077950501
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,,,0.020194,7.771173,12.243551,0.190741,0.014487,,4.153883,,35.940663,0.364577,37.997893,,,,98.697162,1.786403678,1.058983435,0.116460366,,0.537765636,0.673215906,0.170352286,0.011507913,0.431736547,,,,3.000022088,0.39072862,0.096402102
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-5A,,,0.020194,7.711086,12.071376,0.190741,0.014487,0.039637,4.447592,,35.766592,0.388098,38.42332,,,,99.073123,1.78991596,1.051786535,0.124450256,,0.529162907,0.684666224,0.170171934,0.012226317,0.427557715,,,,3.000021889,0.384416933,0.097178834
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,7,pyroxene,0.041548,8.658534,14.288774,0.151977,0.010731,0.020103,2.468882,0.55,36.600934,0.260693,32.939373,0.038005,,,96.029555,1.801248416,1.069550371,0.068648368,0.013430708,0.622424404,0.591520528,0.142211162,0.008160987,0.477070537,,,0.001129928,2.994146992,0.446448181,0.077533667
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,8,pyroxene,0.010387,7.740205,12.625012,0.151977,0.010731,,3.376859,0.61,36.182463,0.299031,36.385433,0.066509,,,97.458608,1.78540467,1.066704548,0.094728303,0.015028062,0.55483058,0.663364243,0.157095867,0.009444228,0.430256696,,,0.001994928,2.993447455,0.393423974,0.088324035
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,9,pyroxene,,7.548466,10.892743,0.070923,,,4.621502,0.68,33.773701,0.42171,39.407204,0.14252,,,97.558769,1.74273152,1.020072065,0.132817761,0.017162804,0.490424353,0.696719855,0.187418325,0.013644899,0.429872891,,,0.004379544,2.992512497,0.381569021,0.11038147
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,10,pyroxene,0.062322,7.084255,10.990612,0.141845,0.010731,0.030155,4.86635,0.83,33.875767,0.276028,41.104363,0.190027,,,99.462456,1.76855213,1.008216865,0.137812614,0.020642868,0.487606254,0.73990293,0.184706564,0.008800801,0.397546707,,,0.005754148,2.990989751,0.349507085,0.10990973
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,12,pyroxene,0.10387,9.203477,16.167845,0.121582,,,1.99959,0.65,38.101307,0.245358,32.411598,0.171024,,,99.175652,1.889488183,1.061398281,0.053002978,0.015131396,0.671387441,0.567821918,0.129077378,0.007322223,0.48341441,,,0.004847262,2.993403287,0.45985322,0.069326997
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,13,pyroxene,,9.122745,15.835093,0.050659,0.021462,,1.877166,0.59,37.907381,0.283696,31.33535,0.180525,,,97.204078,1.858077013,1.073847861,0.050599062,0.013966839,0.668685898,0.559114274,0.126611949,0.00860947,0.487274479,,,0.005203041,2.993912872,0.465672512,0.06773787
